-73.99217,40.72408,0
-73.99225,40.72411,0
-73.99235,40.72414,0
-73.99252,40.72418,0
-73.99344,40.72451,0
-73.99351,40.72453,0
-73.99416,40.72477,0
-73.99423,40.72479,0
-73.99481,40.72499,0
-73.99488,40.72502,0
-73.99495,40.72504,0
-73.99512,40.72511,0
-73.99517,40.72512,0
-73.99535,40.72517,0
-73.99542,40.72518,0
-73.99544,40.72519,0
-73.9955,40.7252,0
-73.99572,40.72526,0
-73.99652,40.72544,0
-73.99656,40.72546,0
-73.99672,40.72549,0
-73.99687,40.7253,0
-73.9977,40.72432,0
-73.99779,40.72423,0
-73.99901,40.72278,0
-73.99907,40.72272,0
-73.99981,40.72185,0
-73.99987,40.72179,0
-74.0002,40.72139,0
-74.00026,40.72133,0
-74.00064,40.72086,0
-74.00142,40.71994,0
-74.00174,40.71958,0
-74.00181,40.71949,0
-74.00402,40.71688,0
-74.00422,40.71667,0
-74.00454,40.71631,0
-74.00409,40.71607,0
-74.00346,40.71577,0
-74.00283,40.71549,0
-74.00234,40.71525,0
-74.00213,40.71516,0
-74.00121,40.71638,0
-74.00082,40.71694,0
-74.00064,40.71715,0
-74.00064,40.71716,0
-74.00028,40.71762,0
-74.0002,40.71771,0
-74.00002,40.71794,0
-73.99996,40.71803,0
-73.99858,40.71974,0
-73.99855,40.71979,0
-73.99848,40.71985,0
-73.99801,40.7204,0
-73.99795,40.72046,0
-73.99787,40.72055,0
-73.99772,40.72074,0
-73.99765,40.72084,0
-73.99747,40.72134,0
-73.99736,40.72157,0
-73.99709,40.72229,0
-73.99708,40.72238,0
-73.99668,40.72339,0
-73.99666,40.72345,0
-73.99664,40.72347,0
-73.99663,40.72349,0
-73.99587,40.72441,0
-73.99578,40.72451,0
-73.9952,40.72524,0
-73.99518,40.72526,0
-73.99464,40.72593,0
-73.99372,40.72718,0
-73.99363,40.72728,0
-73.99356,40.72737,0
-73.99349,40.72744,0
-73.99261,40.72848,0
-73.99257,40.72852,0
-73.99157,40.72971,0
-73.99155,40.72974,0
-73.99152,40.72977,0
-73.99144,40.72983,0
-73.9914,40.72985,0
-73.99112,40.73006,0
-73.99105,40.73012,0
-73.9907,40.73054,0
-73.99056,40.73075,0
-73.9905,40.73081,0
-73.99012,40.7324,0
-73.99011,40.73242,0
-73.98995,40.73312,0
-73.98992,40.73323,0
-73.98991,40.73331,0
-73.98989,40.73337,0
-73.98989,40.73341,0
-73.98987,40.73354,0
-73.98986,40.73358,0
-73.98986,40.73363,0
-73.98985,40.73372,0
-73.98985,40.734,0
-73.98991,40.73445,0
-73.98995,40.73484,0
-73.98997,40.73493,0
-73.98997,40.7351,0
-73.98995,40.73516,0
-73.98995,40.73517,0
-73.98993,40.7352,0
-73.98986,40.73533,0
-73.9894,40.73595,0
-73.98621,40.73462,0
-73.98617,40.73469,0
-73.98538,40.73579,0
-73.98493,40.73638,0
-73.98452,40.73697,0
-73.98408,40.73755,0
-73.98316,40.73883,0
-73.9813,40.74135,0
-73.98087,40.74197,0
-73.9795,40.74382,0
-73.97907,40.74445,0
-73.97862,40.74506,0
-73.97857,40.74511,0
-73.97812,40.74573,0
-73.97772,40.74557,0
-73.97762,40.74552,0
-73.97733,40.74541,0
-73.97523,40.74451,0
-73.97475,40.74519,0
-73.975,40.74529,0
-73.97501,40.7453,0
-73.97523,40.7454,0
-73.97582,40.74563,0
-73.97592,40.74568,0
-73.97679,40.74604,0
-73.97715,40.7462,0
-73.97746,40.74632,0
-73.97764,40.7464,0
-73.97761,40.74647,0
-73.97677,40.74763,0
-73.97671,40.74773,0
-73.97642,40.7481,0
-73.97631,40.74826,0
-73.97626,40.74831,0
-73.97612,40.74852,0
-73.97493,40.75011,0
-73.9748,40.7503,0
-73.97407,40.75129,0
-73.97375,40.75175,0
-73.97325,40.75242,0
-73.97261,40.75333,0
-73.97236,40.75365,0
-73.97227,40.75378,0
-73.9722,40.75387,0
-73.97215,40.75395,0
-73.97157,40.75476,0
-73.97146,40.75489,0
-73.9713,40.75511,0
-73.97124,40.75522,0
-73.97113,40.75537,0
-73.97101,40.75552,0
-73.96941,40.75774,0
-73.96914,40.75809,0
-73.96913,40.7581,0
-73.96902,40.75824,0
-73.96902,40.75826,0
-73.96895,40.75834,0
-73.9685,40.75898,0
-73.97117,40.7601,0
-73.97124,40.76012,0
-73.97154,40.76025,0
-73.9716,40.76027,0
-73.97179,40.76035,0
-73.97193,40.76042,0
-73.97199,40.76044,0
-73.97387,40.76124,0
-73.97471,40.76158,0
-73.97491,40.76167,0
-73.97572,40.76058,0
-73.97583,40.76042,0
-73.97606,40.76011,0
-73.97606,40.7601,0
-73.97696,40.75886,0
-73.97697,40.75885,0
-73.97754,40.75806,0
-73.97764,40.75791,0
-73.97811,40.7573,0
-73.97855,40.75666,0
-73.97868,40.75651,0
-73.97993,40.75479,0
-73.97999,40.75472,0
-73.98008,40.7546,0
-73.98008,40.75459,0
-73.9801,40.75456,0
-73.98017,40.75448,0
-73.98029,40.75432,0
-73.9804,40.75416,0
-73.98042,40.75412,0
-73.98101,40.75331,0
-73.98138,40.75283,0
-73.98316,40.75036,0
-73.98363,40.74973,0
-73.98407,40.74911,0
-73.98457,40.74846,0
-73.9855,40.74716,0
-73.98562,40.74701,0
-73.98597,40.74654,0
-73.98601,40.74647,0
-73.98619,40.74623,0
-73.98685,40.7453,0
-73.9869,40.74524,0
-73.98861,40.74289,0
-73.98864,40.74283,0
-73.9904,40.74357,0
-73.99051,40.74361,0
-73.99082,40.74375,0
-73.99103,40.74383,0
-73.99186,40.74418,0
-73.99181,40.74426,0
-73.99022,40.74643,0
-73.99016,40.74652,0
-73.99005,40.74666,0
-73.98962,40.74727,0
-73.98933,40.74766,0
-73.98917,40.74789,0
-73.98934,40.74797,0
-73.99152,40.74888,0
-73.99286,40.74947,0
-73.99349,40.74973,0
-73.99391,40.74989,0
-73.99425,40.75004,0
-73.99426,40.75004,0
-73.99503,40.75036,0
-73.99504,40.75037,0
-73.99525,40.75045,0
-73.99586,40.75071,0
-73.99607,40.75079,0
-73.99773,40.75151,0
-73.99816,40.75091,0
-73.99801,40.75082,0
-73.9953,40.74967,0
-73.99505,40.75001,0
-73.99498,40.75008,0
-73.99486,40.75025,0
-73.99483,40.75028,0
-73.99458,40.75062,0
-73.99436,40.75094,0
-73.99431,40.751,0
-73.99399,40.75146,0
-73.99395,40.75153,0
-73.99356,40.75205,0
-73.99353,40.75208,0
-73.99345,40.7522,0
-73.99337,40.7523,0
-73.99336,40.75232,0
-73.99304,40.75276,0
-73.99298,40.75286,0
-73.99258,40.7534,0
-73.99252,40.75347,0
-73.99157,40.75308,0
-73.99149,40.75304,0
-73.99107,40.75286,0
-73.99086,40.75278,0
-73.98747,40.75135,0
-73.9873,40.75127,0
-73.98685,40.75109,0
-73.98502,40.75355,0
-73.98458,40.75418,0
-73.9841,40.75483,0
-73.98274,40.75678,0
-73.98228,40.75741,0
-73.9818,40.75802,0
-73.98111,40.75895,0
-73.98055,40.75974,0
-73.98042,40.7599,0
-73.97951,40.76115,0
-73.97941,40.76131,0
-73.97814,40.76303,0
-73.98098,40.76422,0
-73.98189,40.76297,0
-73.98236,40.76235,0
-73.98307,40.76135,0
-73.98319,40.7612,0
-73.98326,40.76109,0
-73.98333,40.76102,0
-73.98408,40.76,0
-73.98418,40.75984,0
-73.98441,40.75952,0
-73.98464,40.75923,0
-73.98508,40.75859,0
-73.98568,40.7578,0
-73.986,40.75733,0
-73.98644,40.75672,0
-73.98746,40.75713,0
-73.99228,40.75917,0
-73.99229,40.75918,0
-73.99311,40.75952,0
-73.99312,40.75953,0
-73.99333,40.75961,0
-73.99374,40.75979,0
-73.99395,40.75987,0
-73.99499,40.76031,0
-73.99443,40.76109,0
-73.99431,40.76124,0
-73.99408,40.76157,0
-73.9927,40.76343,0
-73.99265,40.76349,0
-73.99177,40.7647,0
-73.99082,40.76429,0
-73.99041,40.76413,0
-73.98904,40.76355,0
-73.98896,40.76349,0
-73.98776,40.76298,0
-73.9875,40.76288,0
-73.98632,40.76237,0
-73.98611,40.76229,0
-73.98519,40.76354,0
-73.98495,40.76389,0
-73.98287,40.76673,0
-73.98281,40.76683,0
-73.98246,40.76732,0
-73.98234,40.76747,0
-73.98232,40.76749,0
-73.98222,40.76761,0
-73.9821,40.76772,0
-73.98204,40.7677,0
-73.98198,40.7677,0
-73.98195,40.76769,0
-73.98182,40.76769,0
-73.9818,40.7677,0
-73.98174,40.7677,0
-73.98172,40.76771,0
-73.9817,40.76771,0
-73.98139,40.76776,0
-73.98127,40.76776,0
-73.97734,40.7661,0
-73.97708,40.766,0
-73.97666,40.76581,0
-73.97624,40.76564,0
-73.97613,40.76562,0
-73.97612,40.76561,0
-73.97568,40.76543,0
-73.97559,40.76543,0
-73.97331,40.76446,0
-73.973,40.76431,0
-73.97293,40.76425,0
-73.97288,40.76422,0
-73.97141,40.7636,0
-73.97115,40.76395,0
-73.97097,40.76422,0
-73.9709,40.7643,0
-73.96913,40.76672,0
-73.96908,40.76669,0
-73.96887,40.76661,0
-73.96845,40.76643,0
-73.96824,40.76635,0
-73.96763,40.76608,0
-73.96742,40.766,0
-73.9659,40.76536,0
-73.96637,40.76475,0
-73.96681,40.76411,0
-73.9635,40.76272,0
-73.9634,40.76267,0
-73.96156,40.76189,0
-73.9614,40.76183,0
-73.96067,40.76152,0
-73.96061,40.76149,0
-73.96039,40.76178,0
-73.96028,40.76194,0
-73.96014,40.76212,0
-73.95974,40.76267,0
-73.95968,40.76274,0
-73.95924,40.76337,0
-73.95787,40.76525,0
-73.95762,40.76561,0
-73.95741,40.76587,0
-73.95737,40.76595,0
-73.95626,40.76747,0
-73.956,40.76781,0
-73.95693,40.7682,0
-73.95715,40.7683,0
-73.95853,40.76887,0
-73.95859,40.7689,0
-73.95889,40.76903,0
-73.959,40.76907,0
-73.95927,40.76919,0
-73.95943,40.76925,0
-73.96046,40.7697,0
-73.96362,40.77102,0
-73.96373,40.77106,0
-73.96461,40.77144,0
-73.96482,40.77152,0
-73.96544,40.77179,0
-73.96356,40.77438,0
-73.96185,40.77366,0
-73.96179,40.77362,0
-73.96136,40.77345,0
-73.95872,40.77234,0
-73.95827,40.77297,0
-73.95679,40.77497,0
-73.95663,40.7752,0
-73.95658,40.77526,0
-73.95561,40.77659,0
-73.9554,40.77686,0
-73.95452,40.77808,0
-73.95449,40.77814,0
-73.95347,40.77951,0
-73.95259,40.78076,0
-73.95166,40.78203,0
-73.95155,40.78217,0
-73.94887,40.78584,0
-73.94883,40.78588,0
-73.94839,40.78649,0
-73.94834,40.78655,0
-73.94705,40.78832,0
-73.947,40.78838,0
-73.94474,40.79147,0
-73.94465,40.79161,0
-73.94001,40.79796,0
-73.93777,40.79701,0
-73.93804,40.79665,0
-73.93827,40.79631,0
-73.93919,40.79508,0
-73.93946,40.79469,0
-73.94011,40.79381,0
-73.94235,40.79477,0
-73.93952,40.79863,0
-73.93948,40.7987,0
-73.93906,40.79925,0
-73.93861,40.79989,0
-73.93814,40.80051,0
-73.93794,40.80082,0
-73.93783,40.80096,0
-73.93774,40.80109,0
-73.93768,40.80114,0
-73.93916,40.80176,0
-73.93917,40.80176,0
-73.94026,40.80223,0
-73.94029,40.80224,0
-73.94254,40.80318,0
-73.94218,40.80368,0
-73.94207,40.80382,0
-73.94123,40.80498,0
-73.94065,40.80574,0
-73.93699,40.81074,0
-73.93648,40.81146,0
-73.93647,40.81154,0
-73.9362,40.81193,0
-73.93619,40.81196,0
-73.93617,40.81198,0
-73.93616,40.812,0
-73.93609,40.81209,0
-73.93617,40.81212,0
-73.93658,40.8123,0
-73.93669,40.81236,0
-73.94341,40.81519,0
-73.94362,40.81529,0
-73.94656,40.81651,0
-73.94675,40.8166,0
-73.94787,40.81707,0
-73.94792,40.81708,0
-73.94795,40.8171,0
-73.94802,40.81712,0
-73.94785,40.81748,0
-73.94776,40.81771,0
-73.94764,40.81785,0
-73.94752,40.8181,0
-73.94743,40.81827,0
-73.94735,40.81844,0
-73.94731,40.81851,0
-73.94687,40.81944,0
-73.94667,40.81989,0
-73.94623,40.82081,0
-73.94616,40.82098,0
-73.94607,40.82116,0
-73.94603,40.82126,0
-73.94479,40.82391,0
-73.94472,40.82402,0
-73.94482,40.82407,0
-73.94518,40.82422,0
-73.94519,40.82422,0
-73.94602,40.82457,0
-73.94622,40.82467,0
-73.94643,40.82475,0
-73.94726,40.8251,0
-73.94727,40.8251,0
-73.94762,40.82524,0
-73.95168,40.81967,0
-73.95175,40.81959,0
-73.95222,40.81894,0
-73.95234,40.81879,0
-73.95274,40.81824,0
-73.95277,40.81819,0
-73.95277,40.81818,0
-73.95278,40.81817,0
-73.95311,40.81771,0
-73.95319,40.81761,0
-73.95447,40.81584,0
-73.95455,40.81574,0
-73.95458,40.81568,0
-73.95494,40.8152,0
-73.95499,40.81512,0
-73.95621,40.81345,0
-73.95627,40.81338,0
-73.95658,40.81295,0
-73.95683,40.81263,0
-73.95735,40.81191,0
-73.95737,40.81187,0
-73.95747,40.81174,0
-73.95781,40.81126,0
-73.95828,40.81063,0
-73.95787,40.81045,0
-73.95786,40.81045,0
-73.95753,40.81031,0
-73.95748,40.81028,0
-73.95745,40.81027,0
-73.95739,40.81024,0
-73.95736,40.81021,0
-73.95733,40.81019,0
-73.95729,40.81015,0
-73.95727,40.81012,0
-73.95725,40.81011,0
-73.95724,40.81009,0
-73.95717,40.80999,0
-73.95715,40.80995,0
-73.95713,40.80988,0
-73.95713,40.80985,0
-73.95712,40.80981,0
-73.95712,40.80976,0
-73.95715,40.80963,0
-73.95718,40.80956,0
-73.95762,40.80867,0
-73.95795,40.80804,0
-73.9583,40.80757,0
-73.95841,40.80741,0
-73.95855,40.80723,0
-73.95913,40.80642,0
-73.95949,40.80594,0
-73.95962,40.80578,0
-73.95976,40.80558,0
-73.95981,40.8055,0
-73.95984,40.80544,0
-73.96056,40.8033,0
-73.9607,40.80292,0
-73.96106,40.80185,0
-73.96108,40.80177,0
-73.96142,40.80124,0
-73.96146,40.80117,0
-73.96179,40.80074,0
-73.96192,40.80054,0
-73.96238,40.79992,0
-73.96245,40.79981,0
-73.96289,40.79922,0
-73.96292,40.79917,0
-73.96358,40.79827,0
-73.96359,40.79824,0
-73.96365,40.79818,0
-73.96804,40.7922,0
-73.96808,40.79212,0
-73.97168,40.78716,0
-73.97219,40.7865,0
-73.97313,40.78517,0
-73.97374,40.78437,0
-73.97432,40.78356,0
-73.97455,40.78326,0
-73.97521,40.78235,0
-73.97538,40.7821,0
-73.97642,40.78067,0
-73.97692,40.78002,0
-73.97738,40.77938,0
-73.97743,40.77927,0
-73.9782,40.77821,0
-73.97822,40.77819,0
-73.97824,40.77815,0
-73.97829,40.7781,0
-73.9785,40.77786,0
-73.97852,40.77781,0
-73.97932,40.77674,0
-73.97977,40.77611,0
-73.97985,40.77601,0
-73.98013,40.77562,0
-73.98021,40.77552,0
-73.98047,40.77515,0
-73.98057,40.77502,0
-73.98068,40.77486,0
-73.98076,40.77476,0
-73.98186,40.77326,0
-73.98191,40.77317,0
-73.98205,40.77299,0
-73.98231,40.77263,0
-73.98254,40.77228,0
-73.98274,40.77203,0
-73.98315,40.77148,0
-73.98327,40.77133,0
-73.98342,40.77112,0
-73.98367,40.77074,0
-73.98378,40.77059,0
-73.98385,40.77048,0
-73.98402,40.77026,0
-73.98403,40.77025,0
-73.98426,40.76994,0
-73.98431,40.76988,0
-73.98455,40.76953,0
-73.98472,40.7693,0
-73.98477,40.76921,0
-73.9856,40.76809,0
-73.98571,40.76793,0
-73.98606,40.76807,0
-73.98626,40.76816,0
-73.98752,40.76868,0
-73.98793,40.76886,0
-73.98814,40.76894,0
-73.99139,40.77031,0
-73.99145,40.77025,0
-73.99282,40.76839,0
-73.99283,40.76835,0
-73.99306,40.76805,0
-73.9935,40.76744,0
-73.99371,40.76713,0
-73.99509,40.76526,0
-73.9953,40.76499,0
-73.99555,40.76463,0
-73.99602,40.76401,0
-73.99646,40.76338,0
-73.99693,40.76276,0
-73.99707,40.76256,0
-73.99716,40.76245,0
-73.9849,40.77923,0
-73.98491,40.77923,0
-73.98605,40.77767,0
-73.98615,40.77752,0
-73.9863,40.77733,0
-73.98652,40.77702,0
-73.98657,40.77696,0
-73.9868,40.77663,0
-73.98684,40.77658,0
-73.98724,40.77602,0
-73.98772,40.77538,0
-73.98795,40.77505,0
-73.98843,40.77441,0
-73.98863,40.77412,0
-73.98865,40.77408,0
-73.98948,40.77294,0
-73.98953,40.77286,0
-73.98893,40.77261,0
-73.9887,40.77292,0
-73.98869,40.77292,0
-73.98867,40.77294,0
-73.98863,40.77294,0
-73.98862,40.77295,0
-73.9886,40.77295,0
-73.98858,40.77294,0
-73.98849,40.77292,0
-73.98848,40.77291,0
-73.98782,40.77264,0
-73.98744,40.77247,0
-73.98728,40.77241,0
-73.98724,40.77238,0
-73.98723,40.77238,0
-73.98721,40.77236,0
-73.98721,40.77235,0
-73.9872,40.77234,0
-73.9872,40.77233,0
-73.98721,40.77231,0
-73.98722,40.7723,0
-73.98726,40.77222,0
-73.9873,40.77216,0
-73.98744,40.77198,0
-73.98735,40.77195,0
-73.9869,40.77176,0
-73.98687,40.77175,0
-73.98669,40.77167,0
-73.9862,40.77229,0
-73.98578,40.77292,0
-73.98533,40.77354,0
-73.98518,40.77373,0
-73.98507,40.77389,0
-73.98486,40.77416,0
-73.98397,40.77543,0
-73.98232,40.77766,0
-73.98219,40.7778,0
-73.98211,40.77792,0
-73.98192,40.77818,0
-73.98191,40.77821,0
-73.98155,40.77874,0
-73.98131,40.77907,0
-73.98123,40.77919,0
-73.98115,40.77929,0
-73.9807,40.77994,0
-73.98062,40.78002,0
-73.97951,40.78154,0
-73.97928,40.78184,0
-73.976,40.78636,0
-73.97501,40.78769,0
-73.97477,40.78803,0
-73.97455,40.78837,0
-73.97379,40.78941,0
-73.97362,40.78963,0
-73.97317,40.79025,0
-73.97312,40.79035,0
-73.97133,40.79277,0
-73.97086,40.79338,0
-73.96849,40.79662,0
-73.96831,40.79662,0
-73.9671,40.79612,0
-73.96562,40.79548,0
-73.96443,40.79487,0
-73.9643,40.79481,0
-73.96413,40.79502,0
-73.9639,40.79534,0
-73.9638,40.79546,0
-73.96198,40.79799,0
-73.96154,40.79858,0
-73.96151,40.79861,0
-73.96145,40.79869,0
-73.96284,40.79929,0
-73.96407,40.79978,0
-73.96422,40.79985,0
-73.96551,40.8004,0
-73.96559,40.80044,0
-73.96569,40.80048,0
-73.96582,40.80054,0
-73.96761,40.80129,0
-73.96771,40.80132,0
-73.96778,40.80137,0
-73.96778,40.80142,0
-73.96776,40.80155,0
-73.96772,40.80205,0
-73.96769,40.80224,0
-73.96769,40.8023,0
-73.96767,40.80242,0
-73.96762,40.80262,0
-73.9675,40.80291,0
-73.96745,40.80301,0
-73.96715,40.80342,0
-73.96712,40.80347,0
-73.96711,40.80348,0
-73.96708,40.80354,0
-73.96613,40.80479,0
